u,y
-3.52882970869541,-0.334803658537567
-3.52662716060877,-0.334982698783278
-3.52357461303472,-0.3351518381387
-3.52020616084337,-0.335300685837865
-3.51662241667509,-0.335429000668228
-3.512187063694,-0.335546064190567
-3.50736746191978,-0.33565073646605
-3.50159688293934,-0.335694798268378
-3.49581250548363,-0.335709282197058
-3.48967328667641,-0.335720172151923
-3.48242971301079,-0.335736482404172
-3.47484132647514,-0.335759245790541
-3.46689436584711,-0.335726925171912
-3.45890881121159,-0.335718747228384
-3.45011659711599,-0.33567770011723
-3.44050395488739,-0.335596340708435
-3.43037447333336,-0.335539940744638
-3.41959288716316,-0.335462999530137
-3.4081784710288,-0.335336866788566
-3.39673102647066,-0.335197437554598
-3.38468243926764,-0.335049784742296
-3.37189634144306,-0.334899111650884
-3.35931051522493,-0.334738807752728
-3.34560843557119,-0.334599554538727
-3.33120977133512,-0.33447430562228
-3.31686160713434,-0.334340079687536
-3.30189948529005,-0.334286713972688
-3.28650989383459,-0.334231222048402
-3.27019439637661,-0.334224234335124
-3.25361916422844,-0.334247909486294
-3.23697181791067,-0.334284729324281
-3.21968454867601,-0.33439395390451
-3.20122736692429,-0.334496601484716
-3.18235717713833,-0.334636524319649
-3.16327861696482,-0.334826529026031
-3.14381992816925,-0.334987975656986
-3.12448746711016,-0.335138763301075
-3.10395853221416,-0.335322359576821
-3.08281414210796,-0.335465473122895
-3.06148894876242,-0.335618305951357
-3.0400900170207,-0.335731237195432
-3.01786661148071,-0.335786711424589
-2.99444086849689,-0.335786589421332
-2.97125635296106,-0.335773589089513
-2.94788809120655,-0.335690790787339
-2.923738501966,-0.335525670088828
-2.89929987490177,-0.335361096076667
-2.87454388290644,-0.335117924027145
-2.84911316633224,-0.334791431203485
-2.82323997467756,-0.334426461718976
-2.79707036912441,-0.334008459933102
-2.77067267894745,-0.33353675249964
-2.74368923902512,-0.333019790239632
-2.71585729718208,-0.332480859942734
-2.68797396868467,-0.331968175247312
-2.65972085297108,-0.331427554599941
-2.63107687234879,-0.330899707041681
-2.60225180536509,-0.330444753170013
-2.57232699543238,-0.32998301833868
-2.54213222116232,-0.329577635973692
-2.51212158054113,-0.329214439727366
-2.48137970268726,-0.328911257907748
-2.45040304213762,-0.328641316853464
-2.41914390027523,-0.328443807549775
-2.38721843808889,-0.328302308917046
-2.35478894412518,-0.328244372271001
-2.32247215509415,-0.328228798694909
-2.289964877069,-0.328280505724251
-2.25665139406919,-0.328347121365368
-2.22303738445044,-0.328410963527858
-2.18857709318399,-0.328506974503398
-2.15434195101261,-0.32859837077558
-2.12024461477995,-0.328707396052778
-2.0853610932827,-0.328795589506626
-2.04971194267273,-0.32884684484452
-2.01374574005604,-0.328884910792112
-1.97790256887674,-0.328920252621174
-1.94164888560772,-0.328932989388704
-1.90528529137373,-0.328917882405221
-1.8684173822403,-0.328867768868804
-1.83162934333086,-0.328828863799572
-1.79451490193605,-0.328711152076721
-1.75695070624352,-0.328590042889118
-1.71874508261681,-0.328486775048077
-1.68033174425364,-0.328293921425939
-1.64221197366714,-0.328116606920958
-1.60332259535789,-0.327886297367513
-1.56471425294876,-0.327647527679801
-1.52582055330276,-0.327401916496456
-1.48620177060366,-0.327132888138294
-1.44637434929609,-0.32684747967869
-1.40641392022371,-0.326547929085791
-1.36652301996946,-0.326237311586738
-1.3264838680625,-0.325925100594759
-1.2860224172473,-0.325651352293789
-1.24537239223719,-0.325365456752479
-1.2043873667717,-0.325066571123898
-1.16279720515013,-0.324753597378731
-1.12139242142439,-0.324439788237214
-1.08044070750475,-0.324114765971899
-1.03881494700909,-0.323744428344071
-0.996525771915913,-0.323339723981917
-0.954763643443584,-0.322815105319023
-0.912746161222458,-0.32220330927521
-0.869985952973366,-0.32145485561341
-0.82735413312912,-0.320531983859837
-0.784957990050316,-0.319459206424654
-0.742478132247925,-0.318256762810051
-0.699777916073799,-0.31694963760674
-0.656932063400745,-0.315431500785053
-0.613784722983837,-0.313750578090549
-0.570506416261196,-0.311933508142829
-0.527106456458569,-0.309989459812641
-0.483811818063259,-0.307944901287556
-0.440680257976055,-0.305819880217314
-0.397176884114742,-0.303617597557604
-0.353411093354225,-0.301366087049246
-0.309745572507381,-0.299053850583732
-0.266102395951748,-0.296701153740287
-0.222118087112904,-0.294388326816261
-0.177698723971844,-0.292171278968453
-0.133688271045685,-0.29001766256988
-0.0901015102863312,-0.287955881096423
-0.0464354306459427,-0.286025820299983
-0.00230434536933899,-0.284197661094368
0.0416321009397507,-0.282576360739768
0.0847664400935173,-0.28105422668159
0.128465540707111,-0.279666291549802
0.17253378033638,-0.278192562051117
0.216019056737423,-0.276073991321027
0.259872272610664,-0.272462658584118
0.303940534591675,-0.267183559946716
0.347910322248936,-0.260871775448322
0.391942761838436,-0.253350142389536
0.435381315648556,-0.244212191551924
0.478832565248013,-0.233086169697344
0.522495754063129,-0.219824227504432
0.565681114792824,-0.204651811160147
0.608818911015987,-0.187948111444712
0.652079276740551,-0.169991185888648
0.69539287686348,-0.151056077331305
0.738360203802586,-0.131499572657049
0.781249284744263,-0.111794381402433
0.824053928256035,-0.092476331628859
0.866571225225925,-0.0740256458520889
0.909172393381596,-0.0568710742518306
0.95158752053976,-0.0411967039108276
0.99391532689333,-0.0269532976672053
1.03624876588583,-0.0139124300330877
1.07782210409641,-0.00203443504869938
1.11930099874735,0.0085857305675745
1.16133881360292,0.0178919536992908
1.20292197167873,0.0262148808687925
1.2438108548522,0.0340229123830795
1.28500971198082,0.0416440926492214
1.3262340426445,0.0493724932894111
1.36701203137636,0.057491235435009
1.40736223012209,0.0661284299567342
1.44751486182213,0.0753787402063608
1.4875585436821,0.0852789217606187
1.52755124121904,0.0958096263930202
1.56725700944662,0.106937969103456
1.60637852549553,0.118554972112179
1.64529541879892,0.13056533318013
1.68457026034594,0.142885957844555
1.72326054424047,0.155399822629988
1.76124377548695,0.167945558205247
1.79924919456243,0.180408868938684
1.83741188794374,0.192750352434814
1.8750329464674,0.204797032289207
1.91236162930727,0.216471578925848
1.94930285215378,0.227657554671168
1.98580165952444,0.238272194750607
2.02250100672245,0.248295267112553
2.058892339468,0.25764998421073
2.09464894980192,0.266356931068003
2.13029433041811,0.274379138834774
2.16573007404804,0.281708169728518
2.20061957836151,0.288360831327736
2.23527784645557,0.294319158419967
2.26978801935911,0.299625081010163
2.3035060018301,0.304289236664772
2.3367238342762,0.308349340222776
2.36963561922312,0.311843733303249
2.40239185839891,0.314832103438675
2.43501288443804,0.317308352328837
2.46738631278276,0.319338658824563
2.49918051809072,0.320970791392028
2.53045323491096,0.322202048264444
2.56185081601143,0.323129157535732
2.59239715337753,0.323776910081506
2.62220662087202,0.324176736176014
2.65187510848045,0.324373832903802
2.68132507801056,0.324412763118744
2.71031525731087,0.324320510029793
2.73874101042747,0.324143306352198
2.76685956120491,0.32391438819468
2.79473557323217,0.323638963513076
2.8224077001214,0.323380908928812
2.84948118031025,0.32315722387284
2.87572549283504,0.322989382781088
2.90196067839861,0.322882184758782
2.92745637893677,0.322831659577787
2.95225618034601,0.322886718437076
2.97700230032206,0.323013776913285
3.001315779984,0.323204103857279
3.02536386996508,0.323481297120452
3.04877577722073,0.323833563365042
3.07164228707552,0.324270642362535
3.09381382912397,0.324762658216059
3.11580430716276,0.325328664854169
3.1376114487648,0.325919204391539
3.158527597785,0.3265490392223
3.17869527637959,0.327252536080778
3.19849116355181,0.327923817560077
3.21834826469421,0.328603547997773
3.23748100548983,0.329305030405521
3.25591659545898,0.329979522153735
3.27403772622347,0.330667486414313
3.29170021414757,0.331353300251067
3.30873731523752,0.33202495239675
3.32518238574266,0.332696025259793
3.34126041084528,0.333336465992033
3.35717055946589,0.333984957076609
3.37250126153231,0.334603505209088
3.38676697015762,0.335184846073389
3.40064638108015,0.335761337541044
3.41406701505184,0.336297443136573
3.42706860601902,0.336798853240907
3.43940231204033,0.337269380688667
3.45130065083504,0.337678035721183
3.46283173561096,0.338075006380677
3.47392448782921,0.338432275690138
3.4843111038208,0.338712673634291
3.49398599565029,0.338986315764487
3.50353020429611,0.339195397682488
3.51228886842728,0.339355029165745
3.52042675763369,0.339499275200069
3.52808652818203,0.339617324993014
3.53554507344961,0.339752280153334
3.54202952980995,0.339847539551556
3.54800840467215,0.339960552752018
3.5535114184022,0.340050557628274
3.55890200287104,0.340123880654573
3.56342938542366,0.340239754877985
3.56708417832851,0.340282283723354
3.5703082755208,0.340329239144921
3.57315244525671,0.340368276461959
3.57551947981119,0.340364013798535
3.5774922221899,0.340372549369931
3.57898926734924,0.340375894680619
3.5796105414629,0.340371242724359
3.57959110289812,0.340341535396874
3.57913339138031,0.340301932767034
3.57828724384308,0.340269327163696
3.57675091922283,0.340265039354563
3.57491633296013,0.340264196507633
3.57255018502474,0.340286670252681
3.56931260973215,0.340335745364428
3.56546518206596,0.340393696911633
3.56127477437258,0.340493221767247
3.55654890090227,0.340604945085943
3.55137732625008,0.340759074315429
3.54574206471443,0.340912645682693
3.53941342234612,0.341097480617464
3.53245992958546,0.341288105584681
3.52473122626543,0.34153572563082
3.51677789539099,0.341747101396322
3.50896104425192,0.341981194913387
3.50006722658873,0.342221326194704
3.49039036035538,0.342447780072689
3.48006788641214,0.342707344330847
3.46912078559399,0.342949375510216
3.4579037502408,0.343202662654221
3.44652558118105,0.343464815057814
3.43450022488832,0.343695092014968
3.42132238298655,0.343941189348698
3.40802969783545,0.344187499955297
3.39420758932829,0.344381864182651
3.38004447519779,0.344624952413142
3.3652121424675,0.344836603850126
3.34967809170485,0.345057402737439
3.33400743454695,0.345270037651062
3.31773501634598,0.345472685992718
3.30091543495655,0.345631144940853
3.28330103307962,0.345774594694376
3.26564576476812,0.34587868489325
3.24749904870987,0.345956306904554
3.22852744907141,0.346037765964866
3.20879635959864,0.346029058098793
3.18828412890434,0.346027823165059
3.16807902604342,0.345984488725662
3.14769253134727,0.3459567790851
3.12620865553617,0.345890909433365
3.10421101003885,0.34577951580286
3.08195008337498,0.345683057792485
3.05937033891678,0.345567164942622
3.03640288114548,0.345432779751718
3.01281776279211,0.345250178128481
2.98820476979017,0.3450379492715
2.96306122094393,0.344789385795593
2.93772996217012,0.344496576115489
2.91250700503588,0.344145949929953
2.88685445487499,0.343762569129467
2.86012507975101,0.343305746093392
2.83316057175398,0.342796639539301
2.80584236979485,0.342281557619572
2.77797957509756,0.341734332032502
2.74988353252411,0.341187993064523
2.721584610641,0.340653248131275
2.6925950422883,0.340137714520097
2.6629658639431,0.339682867750525
2.63308800756931,0.33926803804934
2.60279073566198,0.338873583823442
2.57235258817673,0.338509354740381
2.54138075560331,0.338223420083523
2.50950916111469,0.337983949109912
2.47723921388388,0.337793782353401
2.44508934020996,0.337664289399981
2.41260457783937,0.337587938643992
2.37976809591055,0.337523751892149
2.34656545519829,0.337508949451149
2.31286749243736,0.337569110095501
2.27861522138119,0.337632656097412
2.2440041154623,0.337707442231476
2.20895532518625,0.337830093689263
2.17373105883598,0.337972505018115
2.13828561455011,0.338104285299778
2.10231123864651,0.338256755843759
2.06642661988735,0.338385396637022
2.03003489226103,0.338477490469813
1.99295897781849,0.338562126271427
1.95583399385214,0.338590917177498
1.91836915910244,0.338573576882482
1.88053668290377,0.338514202274382
1.84261717647314,0.338436452671885
1.80435291677713,0.338314352557063
1.76589564979076,0.338135107420385
1.72692815959454,0.337953984737396
1.68753292411566,0.337728173471987
1.64822587370872,0.337479830719531
1.60863709449768,0.337188908830285
1.56907684355974,0.336867314763367
1.52922332286835,0.336555724032223
1.48863825201988,0.336251392960548
1.44803394377232,0.335908248089254
1.40729989856482,0.335603865794837
1.36614339798689,0.335324105806649
1.32526690512896,0.334989110007882
1.28399504721165,0.334714662283659
1.24222356826067,0.334447667934
1.20030289888382,0.334187944419682
1.15801598131657,0.333924214355648
1.11571448296309,0.333683024160564
1.07356289774179,0.333419536240399
1.03108923137188,0.333107708953321
0.987900346517563,0.332787268795073
0.945128701627254,0.332411305047572
0.902355380356312,0.331928552128375
0.858836628496647,0.331380003131926
0.815265104174614,0.330798112787306
0.771827600896358,0.330093277618289
0.728247545659542,0.329340227879584
0.684576258063316,0.328535840846598
0.641028076410294,0.327635680325329
0.596857339143753,0.326693140901625
0.552598223090172,0.325677276588976
0.508505024015903,0.324645789340138
0.464115671813488,0.323586233891547
0.419736601412296,0.322425509802997
0.37506341189146,0.321199807338417
0.330536849796772,0.319981056265533
0.28614667057991,0.318830419331789
0.241427920758724,0.317713843658566
0.196794375777245,0.31664064899087
0.152303501963615,0.315574198961258
0.107548572123051,0.31449977774173
0.0629189237952232,0.313439247198403
0.0187037140130997,0.312315165065229
-0.025373600423336,0.31118768453598
-0.0699480921030045,0.31009750906378
-0.114876851439476,0.309002852067351
-0.160121105611324,0.307907348498702
-0.205311000347137,0.306776229292154
-0.249949410557747,0.305588481016457
-0.294633805751801,0.304347071796656
-0.338881351053715,0.303120486438274
-0.383137598633766,0.301934358663857
-0.427445866167545,0.300716838799417
-0.471678324043751,0.299429170787334
-0.516478128731251,0.298044809140265
-0.560843519866467,0.296573881059885
-0.604510329663754,0.295031164772809
-0.648158438503742,0.293322338722646
-0.692401818931103,0.291312941350043
-0.736183188855648,0.288803178817034
-0.77953252196312,0.285573388449848
-0.823165483772755,0.281405578367412
-0.866567090153694,0.275955149903893
-0.909889779984951,0.269002180546522
-0.952901303768158,0.260415779426694
-0.996156074106693,0.250086661428213
-1.03891833871603,0.237907581031322
-1.08109885454178,0.223723120056093
-1.12353187799454,0.207430280745029
-1.16588579118252,0.188883042894304
-1.20784683525562,0.168177478946745
-1.24974267184734,0.145516864024103
-1.29165620356798,0.121111028827727
-1.33298400044441,0.0952560966834426
-1.37406655400991,0.0681995684280992
-1.41487459093332,0.0402923002839088
-1.45562625676394,0.0118247540667653
-1.49637261033058,-0.0168450381606817
-1.53664384037256,-0.0453129122033715
-1.57646608352661,-0.0733683304861188
-1.61624577641487,-0.10069013107568
-1.65581056475639,-0.127047408372164
-1.69536948204041,-0.152248608879745
-1.73473466187716,-0.176084311679006
-1.77320285886526,-0.19838428683579
-1.81144616752863,-0.219056745059788
-1.84930673241615,-0.238077896647155
-1.88734163343906,-0.255376546643674
-1.9253316372633,-0.270871192216873
-1.96242566406727,-0.284588756039739
-1.99922955781221,-0.296598776243627
-2.03576719015837,-0.306855940259993
-2.0720416456461,-0.315552005544305
-2.10784632712603,-0.322726431302726
-2.14335738867521,-0.328469004482031
-2.17894469201565,-0.332862453535199
-2.21413836628199,-0.336003832519054
-2.24883462488651,-0.33809124212712
-2.28287544846535,-0.339216663502157
-2.31668618321419,-0.339483248069882
-2.35012990236282,-0.339017221704125
-2.38301488012075,-0.337889582850039
-2.41589463502169,-0.336282771080732
-2.44840131700039,-0.334293919615448
-2.48014834523201,-0.331982090137899
-2.51158182322979,-0.329461085610092
-2.5430449321866,-0.326812569983304
-2.57358754426241,-0.324125298298895
-2.60390334576368,-0.321401066146791
-2.63386780768633,-0.318808285519481
-2.66358075290918,-0.316365101374686
-2.69258226454258,-0.314052800647914
-2.72115220874548,-0.311982127837837
-2.74980075657368,-0.310166149400175
-2.77752833813429,-0.308612450957298
-2.80444431304932,-0.307339218445122
-2.831139087677,-0.306333723478019
-2.85757264494896,-0.305582212284207
-2.88365430384874,-0.305142196826637
-2.90910014510155,-0.304981670342386
-2.93419106304646,-0.305049792863429
-2.95882835239172,-0.305374882183969
-2.98286162316799,-0.30584950465709
-3.00664903968573,-0.306514539755881
-3.03003619611263,-0.3073362223804
-3.05255526304245,-0.308273068629205
-3.07482717931271,-0.309308798052371
-3.09672186523676,-0.310427514836192
-3.1177077665925,-0.311588150449097
-3.13833487778902,-0.312758042477071
-3.15872306376696,-0.313962146639824
-3.17821394652128,-0.315174646675587
-3.19733887910843,-0.316373195499182
-3.21653222292662,-0.317561368457973
-3.23493883758783,-0.318710551597178
-3.25228951871395,-0.319834713824093
-3.26946046203375,-0.320930224843323
-3.28572551161051,-0.321934804320335
-3.30159556120634,-0.322895854711533
-3.31757561117411,-0.323800285346806
-3.33247109502554,-0.324665745720267
-3.34673219919205,-0.32542164158076
-3.36077527701855,-0.326090588234365
-3.37401717156172,-0.326695284806192
-3.38707610964775,-0.327185212634504
-3.3995071426034,-0.327615093439817
-3.41121454536915,-0.328008528798819
-3.42270936816931,-0.328316980041564
-3.43339522927999,-0.328589058481157
-3.44359547644854,-0.328835107386112
-3.45333082973957,-0.329039704985917
-3.46240536868572,-0.329232235439122
-3.47090838849544,-0.329434351995587
-3.47878289967775,-0.329650345258415
-3.48627791553736,-0.329885222949088
-3.49341972917318,-0.330122033134103
-3.49996580928564,-0.330373506061733
-3.50557629019022,-0.330622340552509
-3.51051191240549,-0.330857538618147
-3.51516082882881,-0.331076609902084
-3.51884173601866,-0.331281241960824
-3.52246119827032,-0.331441369839013
-3.52577665448189,-0.331600676290691
-3.52833364903927,-0.331721525639296
-3.5298320427537,-0.331807978451252
-3.53095110505819,-0.331897146068513
-3.53206662833691,-0.331953070126474
-3.53245797008276,-0.332025180570781
-3.53187684714794,-0.332077892497182
-3.53092571347952,-0.332152872346342
-3.52961625903845,-0.332246110774577
-3.52729419618845,-0.332362216897309
-3.5243217125535,-0.332510015927255
-3.52137744426727,-0.332682508975267
-3.51818192005158,-0.332892527803779
-3.51410687714815,-0.333108383230865
-3.50892337411642,-0.333371463231742
-3.50295283645391,-0.333610919304192
-3.49706557393074,-0.33386698924005
-3.49114776402712,-0.334179322235286
-3.48424828797579,-0.334471529349685
-3.4764054492116,-0.334757771342993
-3.4683476537466,-0.335067325271666
-3.45946717262268,-0.335358716547489
-3.44982691854239,-0.33564633410424
-3.43983483314514,-0.335952459834516
-3.42925438284874,-0.336209257133305
-3.41834864020348,-0.336496424861252
-3.40691240876913,-0.336789179593325
-3.39482907950878,-0.337023770436645
-3.38245328515768,-0.337245700880885
-3.36949322372675,-0.337445504032075
-3.35599246621132,-0.337629308924079
-3.34161036461592,-0.337746071629226
-3.32661835849285,-0.337850178591907
-3.31154755502939,-0.337936857715249
-3.29558268934488,-0.33795394282788
-3.27924506366253,-0.337928895838559
-3.26233898848295,-0.337872288189828
-3.24490508437157,-0.337736926041543
-3.2268473431468,-0.337549499236047
-3.20846742391586,-0.337331135757267
-3.18978591263294,-0.337074861861765
-3.17039769142866,-0.336751324124634
-3.1500553265214,-0.336366348899901
-3.12917128950357,-0.335974517278373
-3.10822708159685,-0.335527321323752
-3.08684959262609,-0.33508534450084
-3.06496275961399,-0.334611570462584
-3.04215290397406,-0.334153831936419
-3.01916153728962,-0.333692202344537
-2.99581658095121,-0.333228665404022
-2.97158208489418,-0.332807650789618
-2.94715062528849,-0.332393673248589
-2.92215134203434,-0.332055977545679
-2.89682541042566,-0.331756105646491
-2.87079457938671,-0.331476071849465
-2.84438595920801,-0.331254626624286
-2.81768957525492,-0.331007511354983
-2.79017151892185,-0.330829949118197
-2.76224929839373,-0.330695832148194
-2.73422785848379,-0.330513382330537
-2.70593350380659,-0.330383038148284
-2.67670656740665,-0.330242604017258
-2.64686162024736,-0.330089398659766
-2.61679575592279,-0.329953114502132
-2.58665821701288,-0.329749589785933
-2.55583841353655,-0.329519755207002
-2.52444415539503,-0.329259843565524
-2.49290828406811,-0.328951312229037
-2.46068562567234,-0.328591704368591
-2.42794886231422,-0.328185608610511
-2.39512774348259,-0.327755750156939
-2.36209255456924,-0.327273435890675
-2.32870678603649,-0.32675386685878
-2.29470226168633,-0.326240761205554
-2.26044267416,-0.325712470337749
-2.22546853870153,-0.325218085199594
-2.18988538533449,-0.324721194803715
-2.15478555113077,-0.324274159967899
-2.11917598545551,-0.323852892033756
-2.08249849081039,-0.323466855101287
-2.04567776620388,-0.323163426481187
-2.00874318182468,-0.322856853716075
-1.97183170169592,-0.322578483261168
-1.93431843817234,-0.322338593192399
-1.89623139053583,-0.322071263566613
-1.85815957933664,-0.321856356225908
-1.82007369399071,-0.321661818772554
-1.7813800573349,-0.321506113745272
-1.74174953997135,-0.321347090415657
-1.70193062722683,-0.321179483085871
-1.66245052963495,-0.321030495688319
-1.6226808577776,-0.320874745957553
-1.58282536268234,-0.320722828619182
-1.5423446893692,-0.320566502399743
-1.50142939388752,-0.320339162833989
-1.46027228236198,-0.320160913281143
-1.41893286257982,-0.319911744445562
-1.37757778167725,-0.319629735313356
-1.33580351620913,-0.319354346953332
-1.29376550763845,-0.31899534817785
-1.25161322951317,-0.318623159080744
-1.2092759013176,-0.31823252607137
-1.1666033193469,-0.317823744378984
-1.12382975965738,-0.317448864690959
-1.08090812712908,-0.317058752290905
-1.03774563223124,-0.316697342321277
-0.994309052824974,-0.316420268267393
-0.950664207339287,-0.316181658767164
-0.907110966742039,-0.31600893381983
-0.863332785665989,-0.315880141220987
-0.81917716562748,-0.315775695256889
-0.774985492229462,-0.315725466236472
-0.730822913348675,-0.315671457909048
-0.6862907782197,-0.315667200833559
-0.641634978353977,-0.315619469620287
-0.597158811986446,-0.315581370145082
-0.552630342543125,-0.315589743666351
-0.507687948644161,-0.315548686310649
-0.462458685040474,-0.31543652061373
-0.417281240224838,-0.315252340398729
-0.372236847877502,-0.315002777613699
-0.32693212479353,-0.314701574854553
-0.281622514128685,-0.314323969185352
-0.235691860318184,-0.313880652189255
-0.189874351024628,-0.313341522589326
-0.144332304596901,-0.312708440236747
-0.0990375205874443,-0.311977134086192
-0.054011307656765,-0.311120685189962
-0.00877328217029572,-0.310128333047032
0.0366292595863342,-0.308997807092965
0.081732839345932,-0.307691104710102
0.126898176968098,-0.30617103818804
0.172685481607914,-0.304503080435097
0.218342989683151,-0.302657127380371
0.263884574174881,-0.300672897137702
0.309614211320877,-0.298560908064246
0.354906857013702,-0.296252280473709
0.399765737354755,-0.293658779002726
0.44510106742382,-0.290500094182789
0.490315802395344,-0.28607274312526
0.535388112068176,-0.280147618614137
0.580421663820744,-0.272906736470759
0.62554769963026,-0.264151371084154
0.670531138777733,-0.253862553276122
0.715297065675259,-0.241853901185095
0.759631618857384,-0.227789151482284
0.804037161171436,-0.211476430296898
0.8486268222332,-0.192817017436028
0.892726063728333,-0.171976557001472
0.936553902924061,-0.149016204290092
0.980520553886891,-0.124183792620897
1.02412147819996,-0.0978563111275434
1.06730055809021,-0.0703188749030232
1.11064627021551,-0.0419105803593993
1.15379905700684,-0.0129894064739347
1.19682105630636,0.0161363510414958
1.23972034454346,0.045091662555933
1.2826010659337,0.0735477535054088
1.32479114085436,0.101214840076864
1.36691199243069,0.127853474579751
1.40882319957018,0.153231748379767
1.45059879869223,0.177190803922713
1.49255245178938,0.199552384205163
1.53369715064764,0.220263751223683
1.57440844923258,0.239225999452174
1.61542077362537,0.256397312507033
1.65601963549852,0.271810573525727
1.69612540304661,0.285439058206975
1.73571091890335,0.297336679883301
1.77526747435331,0.307554771192372
1.81471007317305,0.316124221310019
1.85378098487854,0.323161114938557
1.8925224468112,0.328764732927084
1.93101245909929,0.333034043200314
1.96955793350935,0.336096908897161
2.00778548419476,0.338084072805941
2.04576274752617,0.339104494079947
2.08299377560616,0.33926690556109
2.11966180801392,0.338688425719738
2.15606739372015,0.337504848837852
2.19242180883884,0.335860338993371
2.22824295610189,0.333890410140157
2.26392953842878,0.331661304458976
2.29943354427814,0.329258510842919
2.3342018276453,0.326794497668743
2.36836264282465,0.324377467855811
2.40222378820181,0.322036030702293
2.43594851344824,0.319834421388805
2.46926610916853,0.317806500941515
