u,y
-3.39648550003767,-0.338335198350251
-3.38454564660788,-0.338202390819788
-3.371906273067,-0.33804511744529
-3.35896729677916,-0.337851922027767
-3.3454592898488,-0.337647058069706
-3.33118323236704,-0.337435467168689
-3.31636790186167,-0.337194009684026
-3.30163439363241,-0.336935653351247
-3.28597059845924,-0.336689204908907
-3.26973225921392,-0.336445697583258
-3.25345531851053,-0.336187832988799
-3.23674484342337,-0.335943514481187
-3.21939788013697,-0.335743960924447
-3.2010273039341,-0.335556627251208
-3.18206243962049,-0.335384191945195
-3.16292992979288,-0.335253834724426
-3.14400278031826,-0.335173523984849
-3.12419605255127,-0.335109106265008
-3.10373995453119,-0.335077521391213
-3.08272715657949,-0.335100055672228
-3.06154364347458,-0.335160649381578
-3.04003032296896,-0.335214409977198
-3.01745962351561,-0.335322625003755
-2.99443340301514,-0.335422423668206
-2.9711741283536,-0.335500799119473
-2.94788401573896,-0.335628099739552
-2.92387323081493,-0.335719027556479
-2.89927826821804,-0.335812449455261
-2.87433817982674,-0.335823929868639
-2.84881916642189,-0.335789220407605
-2.82291974872351,-0.335733800195158
-2.79677633941174,-0.335589819587767
-2.77047128975391,-0.335391842760146
-2.74341896921396,-0.335145867429674
-2.71579825878143,-0.334829551167786
-2.6878075003624,-0.334467889741063
-2.65948020666838,-0.334070497192442
-2.63090869784355,-0.333583124913275
-2.60188922286034,-0.333099968731403
-2.5720446407795,-0.332608840428293
-2.54206258058548,-0.332077349536121
-2.51183959841728,-0.331555897369981
-2.48124261945486,-0.331054669804871
-2.45028259605169,-0.330554936081171
-2.41898423433304,-0.3300906335935
-2.38696353882551,-0.329647673293948
-2.35454839468002,-0.329232210293412
-2.32229191809893,-0.328840875998139
-2.28957885503769,-0.328503716737032
-2.25636561959982,-0.32821259368211
-2.22264239937067,-0.32793746329844
-2.18843962997198,-0.327721958048642
-2.15412922948599,-0.327498150058091
-2.11982533335686,-0.327266364358366
-2.08517015725374,-0.327094072476029
-2.0495577454567,-0.326940719969571
-2.01356780529022,-0.326764924451709
-1.97776053100824,-0.326602060347795
-1.94172818213701,-0.326460459269583
-1.90518552809954,-0.326362108811736
-1.86825931817293,-0.326194816268981
-1.83125405758619,-0.326029024086893
-1.79408887773752,-0.325853082351387
-1.75658879429102,-0.325587688013911
-1.71860411763191,-0.325316688977182
-1.68025371432304,-0.325038619339466
-1.64187049120665,-0.324734691530466
-1.60306514054537,-0.324382431805134
-1.56447716802359,-0.324017211794853
-1.52560821175575,-0.32364559173584
-1.48604051023722,-0.32326948735863
-1.44618631154299,-0.322859243489802
-1.4062651693821,-0.322498603723943
-1.3664260879159,-0.32213497068733
-1.3262195661664,-0.321804349310696
-1.28589095920324,-0.321483140811324
-1.24517776817083,-0.32119070738554
-1.20410429686308,-0.32090203370899
-1.16262145340443,-0.320615378208458
-1.12110847234726,-0.320322682149708
-1.08015510439873,-0.320013267919421
-1.03864172846079,-0.319691770710051
-0.996481388807297,-0.319290628656745
-0.95463740080595,-0.318821640685201
-0.912635564804077,-0.318227966316044
-0.870078049600124,-0.317537052556872
-0.827262721955776,-0.316704074852169
-0.784783534705639,-0.315743933431804
-0.74237834662199,-0.314680475741625
-0.699781201779842,-0.313521348871291
-0.656828448176384,-0.312290443107486
-0.613743051886559,-0.311029060743749
-0.570569686591625,-0.309719169512391
-0.527356080710888,-0.30836208537221
-0.483929507434368,-0.307072839699686
-0.440659046173096,-0.305752844549716
-0.397296495735645,-0.304521564394236
-0.353520072996616,-0.303387252613902
-0.309842079877853,-0.302277214825153
-0.266047313809395,-0.301220147870481
-0.221996463835239,-0.300193859264255
-0.177432715892792,-0.299184117466211
-0.133535504341125,-0.298187454231083
-0.0899623706936836,-0.297160008922219
-0.0460495576262474,-0.296137721277773
-0.00190621614456177,-0.295110411942005
0.0416468009352684,-0.294031762517989
0.0847759544849396,-0.292896853759885
0.128701440989971,-0.291737059131265
0.172709353268147,-0.290473658591509
0.216154523193836,-0.28916213940829
0.259814083576202,-0.287859302945435
0.303951077163219,-0.286544148810208
0.348107554018497,-0.285256749950349
0.39195903390646,-0.283997639082372
0.435373812913895,-0.282691512256861
0.478960178792477,-0.281158414669335
0.522470407187939,-0.278909994289279
0.565865218639374,-0.275049488991499
0.608878679573536,-0.269489367492497
0.651980467140675,-0.262788169085979
0.6955621317029,-0.254835679195821
0.738437362015247,-0.245310094207525
0.781291216611862,-0.234066231176257
0.824150457978249,-0.221051600761712
0.866535805165768,-0.206284019164741
0.909063719213009,-0.189543269574642
0.951626777648926,-0.170894640497863
0.994090273976326,-0.150679561309516
1.0361427590251,-0.129385941661894
1.07782858610153,-0.10741154756397
1.11941163986921,-0.085068678483367
1.1614231839776,-0.0626076655462384
1.20294033735991,-0.0400726264342666
1.24386118352413,-0.0176198836416006
1.28512465953827,0.00453833024948835
1.32637301832438,0.0261262319982052
1.36710552871227,0.0470452727749944
1.40750791877508,0.0672638136893511
1.44761538505554,0.086750328540802
1.48754490166903,0.105533895082772
1.52748368680477,0.12360336445272
1.56731589138508,0.140943048521876
1.60651617497206,0.157483872026205
1.64543535560369,0.173232647590339
1.68439697474241,0.188126817345619
1.7232321947813,0.202185313217342
1.76140932738781,0.215381045825779
1.79932701587677,0.227690971456468
1.83757298439741,0.239124962128699
1.87521476298571,0.249630063772202
1.91242494434118,0.259248585440218
1.94934788346291,0.267994136549532
1.98599554598331,0.275899526663125
2.02263008058071,0.282986216247082
2.05915105342865,0.289308685809374
2.09472854435444,0.294923948124051
2.1301444619894,0.299833420664072
2.16565598547459,0.304159916006029
2.20044050365686,0.307880258187652
2.23505532741547,0.311039126478136
2.26968984305859,0.313731428235769
2.3037094771862,0.315972344018519
2.33667140454054,0.317795331589878
2.36944239586592,0.319275711663067
2.40242556482553,0.320444406941533
2.43502588570118,0.321348307654262
2.46729321777821,0.322024722583592
2.49891993403435,0.322424353100359
2.53025088459253,0.322595295496285
2.56143702566624,0.322611784562469
2.59224121272564,0.322547262534499
2.62231247127056,0.322448784485459
2.65197541564703,0.3223263528198
2.68168733268976,0.322147720493376
2.71052685379982,0.321984126232564
2.73879525065422,0.321858932264149
2.76697109639645,0.321767661720514
2.7946354970336,0.321721248328686
2.82219610363245,0.321753742173314
2.84944593906403,0.321927946060896
2.87586771696806,0.322201094590127
2.90199931710958,0.322599422186613
2.92735111713409,0.323071710765362
2.95232202857733,0.323558390140533
2.97703246772289,0.3241030825302
3.00135168433189,0.324781297706068
3.02517772465944,0.32555594202131
3.04874224215746,0.326330855488777
3.07163210213184,0.327111237682402
3.09365351498127,0.327849402092397
3.1156178638339,0.328605231828988
3.13758385926485,0.329468027688563
3.15854630619287,0.330335047096014
3.17844685912132,0.331108724698424
3.19832682609558,0.331838455051184
3.21821469068527,0.332517730072141
3.23750884830952,0.33318707998842
3.25590007007122,0.333870739676058
3.27396165579557,0.334488855674863
3.291538849473,0.335054032504559
3.30856521427631,0.335551294498146
3.32502026855946,0.336015457287431
3.34108054637909,0.336457115598023
3.35707978159189,0.336897477507591
3.37214164435863,0.337292311713099
3.38657581806183,0.337580738589168
3.40038876235485,0.337853861041367
3.4139509126544,0.338086163625121
3.42683693021536,0.33829908631742
3.43914106488228,0.338481020182371
3.45132069289684,0.338608884252608
3.4628506526351,0.338689619675279
3.47386200726032,0.338757892139256
3.48413170129061,0.338811916299164
3.49390764534473,0.338863285258412
3.50343803316355,0.338911681436002
3.51243993639946,0.338917993940413
3.52047623693943,0.338939424604177
3.52805458009243,0.338992725126445
3.53533840924501,0.339086693711579
3.54188814759254,0.339207512326539
3.54789110273123,0.339285831898451
3.5532990321517,0.339366134256124
3.55871268361807,0.339444010518491
3.56343575567007,0.33956503868103
3.56699004769325,0.339693515561521
3.57039289176464,0.339812519960105
3.5733018592,0.339930788613856
3.57551291584969,0.34004876203835
3.57744683325291,0.340200144797564
3.57892192900181,0.340374859049916
3.57967589795589,0.340546124614775
3.57965029031038,0.340761519037187
3.57925496250391,0.340998345054686
3.57822684943676,0.341248670592904
3.57677372545004,0.34154492802918
3.57504264265299,0.341838616877794
3.57259394973517,0.342165132053196
3.56959747523069,0.342533393763006
3.56566565483809,0.342909199185669
3.56117088347673,0.343277784995735
3.55653065443039,0.343643264845014
3.55116326361895,0.343998638913035
3.54558229446411,0.344384798780084
3.53939837217331,0.34473083447665
3.53243837505579,0.345061831176281
3.52477131783962,0.345366727560759
3.51686918735504,0.345650036819279
3.50871932506561,0.345910349860787
3.50004763156176,0.346116529777646
3.49026144295931,0.346280057914555
3.47979071736336,0.346410980448127
3.46903492510319,0.346510142087936
3.45772682130337,0.346539095044136
3.44628205150366,0.346549916081131
3.43412719666958,0.346538712270558
3.42121259868145,0.346442483365536
3.40784469246864,0.346342998556793
3.39409309625626,0.346209226176143
3.37998996675014,0.346026305109262
3.36506071686745,0.345818046480417
3.34966049343348,0.345552757382393
3.33381725102663,0.345272168517113
3.3175672441721,0.344999006018043
3.30072508752346,0.344686687923968
3.283118724823,0.344353559426963
3.26525816321373,0.344027331098914
3.24716351926327,0.343680564314127
3.22852142900229,0.343330934643745
3.2088091596961,0.343001888133585
3.18848799169064,0.342681060545146
3.16806307435036,0.342363095842302
3.14770613610744,0.342076749540865
3.12646545469761,0.341846047900617
3.1042715087533,0.341654687188566
3.08174801617861,0.341513380408287
3.05933208763599,0.341423118487
3.03640962392092,0.341374898329377
3.01276557892561,0.3413878493011
2.9883464500308,0.341388718225062
2.96284781396389,0.34143435023725
2.93775253742933,0.341500224545598
2.91266772896051,0.341601472347975
2.88683145493269,0.341726451180875
2.86041280627251,0.341834982857108
2.83346045017242,0.341985017992556
2.80599517375231,0.342125745490193
2.77825849503279,0.342270521447062
2.75020105391741,0.342388828285038
2.72160194069147,0.342498639598489
2.69258803874254,0.342618766240776
2.66294900327921,0.342711024917662
2.63308265805244,0.342840367928147
2.6029839515686,0.342939905822277
2.57238885760307,0.343006309121847
2.54140354692936,0.34305056091398
2.50958438962698,0.343046825379133
2.47741536796093,0.343032341450453
2.44532675296068,0.342994921840727
2.41276917606592,0.342922399751842
2.37984647601843,0.342849309556186
2.34662215411663,0.342770341783762
2.31296529620886,0.342662218026817
2.27875353395939,0.342547995038331
2.24429027736187,0.342424239963293
2.20895077288151,0.342238451354206
2.17370690405369,0.342031492851675
2.13834560662508,0.3417589655146
2.1023336648941,0.341444606892765
2.06642302125692,0.341095042414963
2.0299488529563,0.340675727464259
1.99296113848686,0.340207223780453
1.95590467751026,0.339700262062252
1.91838135570288,0.33913011662662
1.88050672411919,0.338573110289872
1.84264349192381,0.338003136217594
1.80461819469929,0.337400803342462
1.76607139408588,0.336861465126276
1.72694905847311,0.336318301968277
1.68773221969604,0.335809640586376
1.6484350413084,0.335312187671661
1.60879627615213,0.334841936826706
1.56915370374918,0.33441814687103
1.52950798720121,0.33402593806386
1.48900031298399,0.333672013133764
1.4479596465826,0.333322101272643
1.40724933892488,0.332972545176744
1.36626141518354,0.332645489834249
1.32510028779507,0.332299009896815
1.28370779007673,0.331899563781917
1.2420120164752,0.331473721191287
1.20007602125406,0.330986626446247
1.15781481564045,0.330460713244975
1.11554960906506,0.329865764826536
1.07334211468697,0.329220255836844
1.03101825714111,0.328531974926591
0.988025456666946,0.327783681452274
0.945240534842014,0.327021901495755
0.902401566505432,0.326230053789914
0.859131678938866,0.325417416170239
0.815478965640068,0.324591762386262
0.771991647779942,0.323748686350882
0.728556342422962,0.322904964908957
0.684760525822639,0.322054891847074
0.640904173254967,0.321200146339834
0.596837162971497,0.320331634022295
0.552709564566612,0.319498896598816
0.508571192622185,0.318642002530396
0.464239299297333,0.317777871154249
0.420054145157337,0.316926593892276
0.375345781445503,0.316080742515624
0.33050636947155,0.315229224041104
0.286035269498825,0.314406841062009
0.241341158747673,0.313566799275577
0.19658113270998,0.312766817398369
0.152203917503357,0.311993215233088
0.107504226267338,0.311239436268806
0.0630732476711273,0.310498902574182
0.0188875868916512,0.309731696732342
-0.0252711698412895,0.308887427672744
-0.069586880505085,0.307934516109526
-0.114703208208084,0.30666468758136
-0.160066552460194,0.304709012620151
-0.205069102346897,0.301821660250425
-0.249815806746483,0.298277797177434
-0.294411823153496,0.294451440684497
-0.33886681497097,0.290117423050106
-0.383338056504726,0.285130747593939
-0.427324257791042,0.279576921835542
-0.471630312502384,0.273632204160094
-0.516453884541988,0.267338739708066
-0.560733236372471,0.260699906386435
-0.604337856173515,0.253983123227954
-0.647984176874161,0.247371201403439
-0.692040286958218,0.240872610360384
-0.735853053629398,0.234048325568438
-0.779378525912762,0.225931573659182
-0.822952270507812,0.216560204513371
-0.866557843983173,0.207053521648049
-0.909839831292629,0.197182124480605
-0.952965840697289,0.186190265230834
-0.995863288640976,0.173811977729201
-1.03861723095179,0.159775560721755
-1.08093027025461,0.143994439393282
-1.12324913591146,0.126513127237558
-1.16561398655176,0.107443084940314
-1.20755816996098,0.0869302824139595
-1.2495698556304,0.0650142971426249
-1.29157318174839,0.0419679023325443
-1.33278646320105,0.0181801067665219
-1.37373953312635,-0.00610739458352327
-1.414824642241,-0.0305946012958884
-1.45516687631607,-0.055058122612536
-1.49621875584126,-0.0792256472632289
-1.5365187600255,-0.102905906736851
-1.57627823203802,-0.125886446796358
-1.61606238037348,-0.148002502508461
-1.65552328526974,-0.169086780399084
-1.69512160122395,-0.188975716009736
-1.73440509289503,-0.207614462822676
-1.77316670119762,-0.224881035275757
-1.81107485294342,-0.240767968818545
-1.84900241345167,-0.255164911970496
-1.88727452605963,-0.268102899193764
-1.92504607886076,-0.279623228125274
-1.96215487271547,-0.289663425646722
-1.99899362772703,-0.29838823992759
-2.03557232767344,-0.305752663873136
-2.07193793356419,-0.311890797689557
-2.10773549228907,-0.316886330023408
-2.14328525960445,-0.320787603035569
-2.17881208658218,-0.323802313767374
-2.21400069445372,-0.32598071731627
-2.24870909750462,-0.327358233742416
-2.28272660821676,-0.328042816370726
-2.31651742011309,-0.328203003853559
-2.34979389607906,-0.327930053696036
-2.38280070573092,-0.327213264070451
-2.41601660847664,-0.326227694749832
-2.44817385822535,-0.324992536567152
-2.47990038990974,-0.323550373315811
-2.51163426041603,-0.32201083842665
-2.54283465445042,-0.320397124625742
-2.57348246127367,-0.318697399459779
-2.60356104373932,-0.317081169225276
-2.63371289521456,-0.3155169300735
-2.66357215493917,-0.314033148810267
-2.69234600663185,-0.312641621567309
-2.72116474807262,-0.311424667946994
-2.74961107969284,-0.310394588857889
-2.777398198843,-0.309499341063201
-2.80427701771259,-0.308845652267337
-2.83089715242386,-0.308356064371765
-2.85729108005762,-0.308076321147382
-2.88344625383615,-0.308022675104439
-2.90893699973822,-0.308101643808186
-2.93405976891518,-0.308343422599137
-2.95868146419525,-0.308756964281201
-2.98272287100554,-0.309243937022984
-3.00633499771357,-0.309889928437769
-3.02962940186262,-0.310585009865463
-3.0523044988513,-0.311306669376791
-3.07431699335575,-0.312133562751114
-3.0965638756752,-0.31293024495244
-3.11773662269115,-0.313731950707734
-3.13815487921238,-0.314539505168796
-3.1583813354373,-0.315312902443111
-3.17796870321035,-0.31608877517283
-3.19717847555876,-0.316824095323682
-3.21626126021147,-0.317542519420385
-3.23457492887974,-0.318255371414125
-3.25229786336422,-0.318952525965869
-3.26918704807758,-0.319645947776735
-3.28536859154701,-0.320334258489311
-3.30143012106419,-0.32096878066659
-3.31729969382286,-0.321626643650234
-3.33253827691078,-0.32227539177984
-3.34657552838326,-0.322893921285868
-3.36044202744961,-0.323520420119166
-3.37397217750549,-0.324104596860707
-3.38685339689255,-0.324695973657072
-3.39942212402821,-0.325250227935612
-3.41107039153576,-0.325807638466358
-3.42234636843204,-0.326368569396436
-3.43285712599754,-0.326887489296496
-3.44327650219202,-0.327360742725432
-3.4532827809453,-0.327815526165068
-3.46209742873907,-0.328223065473139
-3.47053752839565,-0.32862157933414
-3.47848011553288,-0.329007270745933
-3.48598460108042,-0.329343372955918
-3.49305044859648,-0.329690852202475
-3.49940580129623,-0.330022328533232
-3.50517037510872,-0.330346127040684
-3.51024838536978,-0.330639943480492
-3.51478194445372,-0.330902977846563
-3.51854216307402,-0.331146540120244
-3.52217876911163,-0.331392818130553
-3.52560239285231,-0.331586578860879
-3.52812909334898,-0.331782251596451
-3.52974235266447,-0.331962433643639
-3.53085321933031,-0.332150512374938
-3.53192642331123,-0.33231298904866
-3.53216122835875,-0.332480765879154
-3.53176015615463,-0.332635718397796
-3.53065226972103,-0.332779419608414
-3.52906059473753,-0.332942334935069
-3.52703727781773,-0.333065202459693
-3.52405864745378,-0.333191574551165
-3.52087119966745,-0.333297847770154
-3.51762336492538,-0.333399220369756
-3.51353620737791,-0.333528068847954
-3.50846441835165,-0.333596736192703
-3.5025644749403,-0.333680825307965
-3.49669502675533,-0.333736294880509
-3.49055179953575,-0.333804722875357
-3.48380582034588,-0.333888578228652
-3.47608757764101,-0.333932468667626
-3.46775098890066,-0.334015470929444
-3.45914047211409,-0.334130893461406
-3.44945231080055,-0.334230715408921
-3.43961654603481,-0.334346244111657
-3.42908319085836,-0.334498710930347
-3.41798332333565,-0.334680177271366
-3.40651948004961,-0.334882135502994
-3.39451469480991,-0.335078313015401
-3.38226817548275,-0.335308728739619
-3.3693463280797,-0.335539580322802
-3.35588952153921,-0.335775298066437
-3.34146319329739,-0.336018288508058
-3.32654459029436,-0.336230439133942
-3.31120421737432,-0.336448762565851
-3.29527646303177,-0.33663959056139
-3.27916803956032,-0.336805562488735
-3.26238694041967,-0.336981697939336
-3.24476134777069,-0.337125510908663
-3.22667728364468,-0.337261456996202
-3.20821115374565,-0.337374953553081
-3.1894812732935,-0.337475053966045
-3.17011588811874,-0.337559886276722
-3.1496866196394,-0.337648559361696
-3.12911634892225,-0.337728532031178
-3.10826440155506,-0.337764238938689
-3.08658574521542,-0.337801114656031
-3.06473215669394,-0.337877837009728
-3.0423496067524,-0.337950211949646
-3.01910347491503,-0.337995871901512
-2.9956337288022,-0.338041923940182
-2.97178354114294,-0.338057015091181
-2.94700343906879,-0.338053626008332
-2.92199172824621,-0.337986378930509
-2.89644242078066,-0.337887947447598
-2.87061060220003,-0.3377555469051
-2.84434988349676,-0.337541529908776
-2.81754379719496,-0.337307306006551
-2.79004760086536,-0.337021939456463
-2.76209917664528,-0.336679977364838
-2.73430784791708,-0.336281931959093
-2.70565247535706,-0.335847937501967
-2.67643920332193,-0.335367824882269
-2.64677158743143,-0.334866899065673
-2.61688086390495,-0.334377600811422
-2.58671709150076,-0.333866587840021
-2.55590464174747,-0.333394081331789
-2.52463672310114,-0.332959418185055
-2.49294128268957,-0.332560994662344
-2.46072005480528,-0.33223329205066
-2.42807274311781,-0.331920320168138
-2.39516679942608,-0.331642454490066
-2.36207798868418,-0.331463376991451
-2.32854125648737,-0.331274113617837
-2.29461899399757,-0.331097617745399
-2.2604189068079,-0.330972043797374
-2.22553473711014,-0.330807792954147
-2.19013826549053,-0.33069353736937
-2.15474288165569,-0.330599582754076
-2.11903069168329,-0.330469549633563
-2.08253560960293,-0.330350419506431
-2.04561527073383,-0.330281250178814
-2.00882878154516,-0.330216202884912
-1.97183278203011,-0.330144273117185
-1.93436911702156,-0.330093197524548
-1.89641954004765,-0.330069022253156
-1.85807631164789,-0.330079195089638
-1.81987004727125,-0.330088825896382
-1.78124158084393,-0.330075109377503
-1.74159659445286,-0.330079354345798
-1.70193371921778,-0.33009672164917
-1.66231448203325,-0.330066030845046
-1.62253557145596,-0.330020174384117
-1.58281692862511,-0.329899355769157
-1.54228717088699,-0.329684048891068
-1.50126358121634,-0.329368232749403
-1.46002098172903,-0.328955539502203
-1.4189373627305,-0.328474823385477
-1.3775484636426,-0.327860401012003
-1.33569384366274,-0.327110549435019
-1.29353412240744,-0.326297448948026
-1.25133638828993,-0.325368888676167
-1.20919863134623,-0.324400320649147
-1.16644375026226,-0.323402247391641
-1.12359032034874,-0.322352801449597
-1.08062376827002,-0.321336222812533
-1.03754764050245,-0.320356028154492
-0.994366019964218,-0.319472177885473
-0.950560055673122,-0.318627051077783
-0.906936347484589,-0.317862764000893
-0.863227233290672,-0.317213034257293
-0.819217376410961,-0.316596680320799
-0.775089584290981,-0.316065936349332
-0.730614922940731,-0.315603458322585
-0.686158172786236,-0.315172337926924
-0.641649581491947,-0.3147974293679
-0.596975207328796,-0.314440838061273
-0.552333392202854,-0.314117822796106
-0.507545962929726,-0.313788118772209
-0.462315484881401,-0.313455970026553
-0.417173460125923,-0.313140068203211
-0.371990136802197,-0.312811614014208
-0.326840922236443,-0.312405301257968
-0.28160335868597,-0.311978005804121
-0.235736951231956,-0.311505997553468
-0.189873941242695,-0.310910617001355
-0.144252501428127,-0.310196771286428
-0.0991321727633476,-0.309292983263731
-0.0537985488772392,-0.308093376457691
-0.00837574154138565,-0.306371061131358
0.0367881283164024,-0.30397935397923
0.081944078207016,-0.301053590141237
0.127170957624912,-0.297913973219693
0.172926470637321,-0.29465079959482
0.218501076102257,-0.291010032407939
0.264161169528961,-0.286871736869216
0.30968302488327,-0.282304091379046
0.35493291169405,-0.27747121360153
0.399821557104588,-0.272514997981489
0.445001967251301,-0.267542659305036
0.49044369161129,-0.262663075700402
0.535551443696022,-0.257897885516286
0.58054380863905,-0.253180789761245
0.625527560710907,-0.248215550556779
0.670578435063362,-0.242537059821188
0.715352557599545,-0.235918912105262
0.759652309119701,-0.228444868698716
0.803977452218533,-0.220073916018009
0.848570421338081,-0.210682866163552
0.892765633761883,-0.199943600222468
0.936615288257599,-0.187501975335181
0.980386830866337,-0.173222644254565
1.0240930840373,-0.156994075514376
1.06744606792927,-0.138909836299717
1.11067835241556,-0.119015962816775
1.15389499813318,-0.0974649554118514
1.19672296196222,-0.0745593598112464
1.23968734592199,-0.0504552898928523
1.28233388066292,-0.0254415972158313
1.32472757250071,0.000201623886823654
1.36689926683903,0.0261820135638118
1.40881569683552,0.0522072575986385
1.45077679306269,0.0780032267794013
1.4924677759409,0.103335390798748
1.53352078050375,0.127935185097158
1.57437910884619,0.151492804288864
1.6152852550149,0.173824592493474
1.65589886903763,0.19478999171406
1.69609001278877,0.214313847012818
1.73565546423197,0.232255161739886
1.77515099942684,0.248538040556014
1.81471315771341,0.263129160739481
1.85386181622744,0.275968235917389
1.89265634119511,0.287152219563723
1.93114868551493,0.296689007431269
1.96955952048302,0.304668542928994
2.00791377574205,0.311230323277414
2.04588429629803,0.31644888035953
2.08287121355534,0.320425106212497
2.1196271032095,0.323302219621837
2.15611444413662,0.325271726585925
2.19238276034594,0.326377092860639
2.22826696932316,0.326788085512817
2.26368927210569,0.32662545889616
2.29926154762506,0.32601208332926
2.33428829163313,0.325007759034634
2.36852275580168,0.323758218437433
2.40236442536116,0.322374076582491
2.43589775264263,0.320894911885262
